conflict_id,person_id,activity_1,activity_2,start_time_1,end_time_1,start_time_2,end_time_2,overlap_start,overlap_end,overlap_duration_minutes,conflict_type,severity,location_1,location_2
CONF_3449,P083,Brainstorming,Product Demo,2025-11-18 18:45,2025-11-18 19:15,2025-11-18 18:50,2025-11-18 19:48,2025-11-18 18:50,2025-11-18 19:15,25.0,partial overlap,Low,Online Meeting,Break Room
CONF_3450,P083,One-on-One,Product Demo,2025-11-18 18:45,2025-11-18 19:15,2025-11-18 18:50,2025-11-18 19:48,2025-11-18 18:50,2025-11-18 19:15,25.0,partial overlap,Low,Break Room,Break Room
CONF_3451,P083,Meeting,One-on-One,2025-11-20 09:30,2025-11-20 10:15,2025-11-20 09:30,2025-11-20 09:45,2025-11-20 09:30,2025-11-20 09:45,15.0,full overlap,Low,R&D Center,Conference Room B
CONF_3452,P083,Meeting,One-on-One,2025-11-20 09:30,2025-11-20 10:15,2025-11-20 09:43,2025-11-20 10:41,2025-11-20 09:43,2025-11-20 10:15,32.0,partial overlap,Medium,R&D Center,Demo Hall
CONF_3453,P083,Tech Sharing,Tech Sharing,2025-11-20 16:45,2025-11-20 17:30,2025-11-20 17:10,2025-11-20 18:04,2025-11-20 17:10,2025-11-20 17:30,20.0,partial overlap,Low,Break Room,Office Area 2
CONF_3454,P083,One-on-One,One-on-One,2025-11-20 09:30,2025-11-20 09:45,2025-11-20 09:43,2025-11-20 10:41,2025-11-20 09:43,2025-11-20 09:45,2.0,partial overlap,Low,Conference Room B,Demo Hall
CONF_3455,P084,Requirements Analysis,Project Discussion,2025-11-17 12:30,2025-11-17 12:45,2025-11-17 12:30,2025-11-17 13:15,2025-11-17 12:30,2025-11-17 12:45,15.0,full overlap,Low,Demo Hall,Client Reception
CONF_3456,P084,Design Review,Operations Check,2025-11-21 15:00,2025-11-21 15:45,2025-11-21 15:15,2025-11-21 15:30,2025-11-21 15:15,2025-11-21 15:30,15.0,full overlap,Low,Conference Room A,Client Reception
CONF_3457,P084,One-on-One,Client Visit,2025-11-18 18:30,2025-11-18 19:15,2025-11-18 18:15,2025-11-18 18:45,2025-11-18 18:30,2025-11-18 18:45,15.0,partial overlap,Low,Client Reception,Product Showcase
CONF_3458,P084,One-on-One,Brainstorming,2025-11-22 08:45,2025-11-22 09:30,2025-11-22 09:09,2025-11-22 09:48,2025-11-22 09:09,2025-11-22 09:30,21.0,partial overlap,Low,Conference Room C,Conference Room A
CONF_3459,P084,One-on-One,Operations Check,2025-11-22 08:45,2025-11-22 09:30,2025-11-22 09:01,2025-11-22 09:52,2025-11-22 09:01,2025-11-22 09:30,29.0,partial overlap,Low,Conference Room C,Client Reception
CONF_3460,P084,Tech Sharing,Requirements Analysis,2025-11-23 16:00,2025-11-23 16:30,2025-11-23 16:18,2025-11-23 16:48,2025-11-23 16:18,2025-11-23 16:30,12.0,partial overlap,Low,Remote,Test Lab
CONF_3461,P084,One-on-One,Code Review,2025-11-21 09:45,2025-11-21 10:00,2025-11-21 09:45,2025-11-21 10:15,2025-11-21 09:45,2025-11-21 10:00,15.0,full overlap,Low,Training Room,Break Room
CONF_3462,P084,Tech Sharing,Meeting,2025-11-24 11:00,2025-11-24 11:30,2025-11-24 11:03,2025-11-24 11:31,2025-11-24 11:03,2025-11-24 11:30,27.0,partial overlap,Low,Conference Room A,Office Area 1
CONF_3463,P084,Code Review,Meeting,2025-11-21 09:45,2025-11-21 10:15,2025-11-21 10:00,2025-11-21 10:30,2025-11-21 10:00,2025-11-21 10:15,15.0,partial overlap,Low,Break Room,Break Room
CONF_3464,P084,Code Review,Tech Sharing,2025-11-21 09:45,2025-11-21 10:15,2025-11-21 10:08,2025-11-21 10:36,2025-11-21 10:08,2025-11-21 10:15,7.0,partial overlap,Low,Break Room,Product Showcase
CONF_3465,P084,Meeting,Tech Sharing,2025-11-21 10:00,2025-11-21 10:30,2025-11-21 10:08,2025-11-21 10:36,2025-11-21 10:08,2025-11-21 10:30,22.0,partial overlap,Low,Break Room,Product Showcase
CONF_3466,P085,Team Building,Client Visit,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:15,2025-11-19 17:45,2025-11-19 17:30,2025-11-19 17:45,15.0,partial overlap,Low,Conference Room A,Demo Hall
CONF_3467,P085,Team Building,Tech Sharing,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:30,2025-11-19 18:00,30.0,full overlap,Medium,Conference Room A,Conference Room A
CONF_3468,P085,Team Building,One-on-One,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:56,2025-11-19 18:31,2025-11-19 17:56,2025-11-19 18:00,4.0,partial overlap,Low,Conference Room A,Demo Hall
CONF_3469,P085,Product Demo,Code Review,2025-11-20 11:30,2025-11-20 12:00,2025-11-20 11:30,2025-11-20 11:45,2025-11-20 11:30,2025-11-20 11:45,15.0,full overlap,Low,Training Room,Training Room
CONF_3470,P085,Product Demo,One-on-One,2025-11-20 11:30,2025-11-20 12:00,2025-11-20 11:07,2025-11-20 11:57,2025-11-20 11:30,2025-11-20 11:57,27.0,partial overlap,Low,Training Room,Online Meeting
CONF_3471,P085,Design Review,One-on-One,2025-11-19 18:15,2025-11-19 19:00,2025-11-19 17:56,2025-11-19 18:31,2025-11-19 18:15,2025-11-19 18:31,16.0,partial overlap,Low,R&D Center,Demo Hall
CONF_3472,P085,Requirements Analysis,Design Review,2025-11-14 18:15,2025-11-14 18:45,2025-11-14 18:36,2025-11-14 19:30,2025-11-14 18:36,2025-11-14 18:45,9.0,partial overlap,Low,Online Meeting,Office Area 1
CONF_3473,P085,Meeting,One-on-One,2025-11-20 10:45,2025-11-20 11:30,2025-11-20 11:07,2025-11-20 11:57,2025-11-20 11:07,2025-11-20 11:30,23.0,partial overlap,Low,Office Area 1,Online Meeting
CONF_3474,P085,Design Review,Code Review,2025-11-21 17:15,2025-11-21 17:30,2025-11-21 17:20,2025-11-21 17:45,2025-11-21 17:20,2025-11-21 17:30,10.0,partial overlap,Low,Test Lab,Client Reception
CONF_3475,P085,Code Review,One-on-One,2025-11-20 11:30,2025-11-20 11:45,2025-11-20 11:07,2025-11-20 11:57,2025-11-20 11:30,2025-11-20 11:45,15.0,full overlap,Low,Training Room,Online Meeting
CONF_3476,P085,Team Building,Requirements Analysis,2025-11-22 11:30,2025-11-22 12:00,2025-11-22 11:45,2025-11-22 12:15,2025-11-22 11:45,2025-11-22 12:00,15.0,partial overlap,Low,Office Area 2,Conference Room A
CONF_3477,P085,Client Visit,Tech Sharing,2025-11-19 17:15,2025-11-19 17:45,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:30,2025-11-19 17:45,15.0,partial overlap,Low,Demo Hall,Conference Room A
CONF_3478,P085,Deployment,One-on-One,2025-11-20 15:30,2025-11-20 16:15,2025-11-20 15:50,2025-11-20 16:50,2025-11-20 15:50,2025-11-20 16:15,25.0,partial overlap,Low,Break Room,Test Lab
CONF_3479,P085,Client Visit,Code Review,2025-11-25 17:45,2025-11-25 18:30,2025-11-25 17:53,2025-11-25 18:12,2025-11-25 17:53,2025-11-25 18:12,19.0,full overlap,Low,Conference Room A,Conference Room C
CONF_3480,P085,Tech Sharing,One-on-One,2025-11-19 17:30,2025-11-19 18:00,2025-11-19 17:56,2025-11-19 18:31,2025-11-19 17:56,2025-11-19 18:00,4.0,partial overlap,Low,Conference Room A,Demo Hall
CONF_3481,P086,Tech Sharing,Training,2025-11-21 09:30,2025-11-21 10:15,2025-11-21 09:48,2025-11-21 10:38,2025-11-21 09:48,2025-11-21 10:15,27.0,partial overlap,Low,Product Showcase,Cafe
CONF_3482,P086,Deployment,Operations Check,2025-11-16 18:45,2025-11-16 19:30,2025-11-16 18:54,2025-11-16 19:39,2025-11-16 18:54,2025-11-16 19:30,36.0,partial overlap,Medium,Demo Hall,Test Lab
CONF_3483,P086,Client Visit,Training,2025-11-18 09:45,2025-11-18 10:30,2025-11-18 09:30,2025-11-18 10:15,2025-11-18 09:45,2025-11-18 10:15,30.0,partial overlap,Medium,Product Showcase,Conference Room A
CONF_3484,P086,Client Visit,Testing Acceptance,2025-11-18 09:45,2025-11-18 10:30,2025-11-18 10:07,2025-11-18 10:39,2025-11-18 10:07,2025-11-18 10:30,23.0,partial overlap,Low,Product Showcase,Conference Room C
CONF_3485,P086,Requirements Analysis,Code Review,2025-11-21 12:00,2025-11-21 12:30,2025-11-21 12:00,2025-11-21 12:30,2025-11-21 12:00,2025-11-21 12:30,30.0,full overlap,Medium,Remote,Training Room
CONF_3486,P086,Design Review,Team Building,2025-11-23 12:00,2025-11-23 12:45,2025-11-23 11:45,2025-11-23 12:09,2025-11-23 12:00,2025-11-23 12:09,9.0,partial overlap,Low,Online Meeting,Office Area 2
CONF_3487,P086,Product Demo,Deployment,2025-11-20 18:45,2025-11-20 19:30,2025-11-20 18:45,2025-11-20 19:15,2025-11-20 18:45,2025-11-20 19:15,30.0,full overlap,Medium,Conference Room C,Remote
CONF_3488,P086,Team Building,Team Building,2025-11-23 11:45,2025-11-23 12:00,2025-11-23 11:45,2025-11-23 12:09,2025-11-23 11:45,2025-11-23 12:00,15.0,full overlap,Low,Remote,Office Area 2
CONF_3489,P086,Training,Testing Acceptance,2025-11-18 09:30,2025-11-18 10:15,2025-11-18 10:07,2025-11-18 10:39,2025-11-18 10:07,2025-11-18 10:15,8.0,partial overlap,Low,Conference Room A,Conference Room C
CONF_3490,P086,Code Review,Team Building,2025-11-24 15:30,2025-11-24 16:15,2025-11-24 15:41,2025-11-24 16:20,2025-11-24 15:41,2025-11-24 16:15,34.0,partial overlap,Medium,Conference Room C,Online Meeting
CONF_3491,P087,Meeting,One-on-One,2025-11-19 16:30,2025-11-19 17:00,2025-11-19 16:30,2025-11-19 16:45,2025-11-19 16:30,2025-11-19 16:45,15.0,full overlap,Low,Remote,R&D Center
CONF_3492,P087,Operations Check,Product Demo,2025-11-17 13:00,2025-11-17 13:15,2025-11-17 13:00,2025-11-17 13:45,2025-11-17 13:00,2025-11-17 13:15,15.0,full overlap,Low,Conference Room B,Demo Hall
CONF_3493,P087,Team Building,Training,2025-11-17 15:00,2025-11-17 15:45,2025-11-17 15:30,2025-11-17 16:15,2025-11-17 15:30,2025-11-17 15:45,15.0,partial overlap,Low,Online Meeting,Training Room
CONF_3494,P087,Design Review,Client Visit,2025-11-18 15:30,2025-11-18 15:45,2025-11-18 15:30,2025-11-18 16:15,2025-11-18 15:30,2025-11-18 15:45,15.0,full overlap,Low,R&D Center,R&D Center
CONF_3495,P087,Project Discussion,Project Discussion,2025-11-20 09:45,2025-11-20 10:15,2025-11-20 09:45,2025-11-20 10:15,2025-11-20 09:45,2025-11-20 10:15,30.0,full overlap,Medium,R&D Center,R&D Center
CONF_3496,P087,Design Review,Code Review,2025-11-19 15:00,2025-11-19 15:30,2025-11-19 14:30,2025-11-19 15:15,2025-11-19 15:00,2025-11-19 15:15,15.0,partial overlap,Low,Test Lab,Client Reception
CONF_3497,P087,Product Demo,Code Review,2025-11-17 13:00,2025-11-17 13:45,2025-11-17 13:24,2025-11-17 13:50,2025-11-17 13:24,2025-11-17 13:45,21.0,partial overlap,Low,Demo Hall,Conference Room B
CONF_3498,P087,Product Demo,Project Discussion,2025-11-17 13:00,2025-11-17 13:45,2025-11-17 13:37,2025-11-17 14:11,2025-11-17 13:37,2025-11-17 13:45,8.0,partial overlap,Low,Demo Hall,Client Reception
CONF_3499,P087,Deployment,Team Building,2025-11-19 11:00,2025-11-19 11:15,2025-11-19 10:45,2025-11-19 11:30,2025-11-19 11:00,2025-11-19 11:15,15.0,full overlap,Low,Conference Room B,Cafe
CONF_3500,P087,Operations Check,Code Review,2025-11-17 13:45,2025-11-17 14:30,2025-11-17 13:24,2025-11-17 13:50,2025-11-17 13:45,2025-11-17 13:50,5.0,partial overlap,Low,Online Meeting,Conference Room B
CONF_3501,P087,Operations Check,Project Discussion,2025-11-17 13:45,2025-11-17 14:30,2025-11-17 13:37,2025-11-17 14:11,2025-11-17 13:45,2025-11-17 14:11,26.0,partial overlap,Low,Online Meeting,Client Reception
CONF_3502,P088,Product Demo,One-on-One,2025-11-13 14:00,2025-11-13 14:45,2025-11-13 14:23,2025-11-13 14:43,2025-11-13 14:23,2025-11-13 14:43,20.0,full overlap,Low,Office Area 2,Client Reception
CONF_3503,P088,Training,Meeting,2025-11-17 08:00,2025-11-17 08:45,2025-11-17 08:30,2025-11-17 09:15,2025-11-17 08:30,2025-11-17 08:45,15.0,partial overlap,Low,Break Room,Cafe
CONF_3504,P088,Product Demo,One-on-One,2025-11-18 08:45,2025-11-18 09:00,2025-11-18 08:45,2025-11-18 09:15,2025-11-18 08:45,2025-11-18 09:00,15.0,full overlap,Low,Cafe,Product Showcase
CONF_3505,P088,Product Demo,Requirements Analysis,2025-11-18 08:45,2025-11-18 09:00,2025-11-18 08:52,2025-11-18 09:40,2025-11-18 08:52,2025-11-18 09:00,8.0,partial overlap,Low,Cafe,R&D Center
CONF_3506,P088,Operations Check,Deployment,2025-11-17 18:30,2025-11-17 19:15,2025-11-17 18:49,2025-11-17 19:05,2025-11-17 18:49,2025-11-17 19:05,16.0,full overlap,Low,Test Lab,R&D Center
CONF_3507,P088,Testing Acceptance,Brainstorming,2025-11-19 16:45,2025-11-19 17:15,2025-11-19 16:30,2025-11-19 17:00,2025-11-19 16:45,2025-11-19 17:00,15.0,partial overlap,Low,Online Meeting,Test Lab
CONF_3508,P088,Meeting,Project Discussion,2025-11-17 08:30,2025-11-17 09:15,2025-11-17 08:57,2025-11-17 09:23,2025-11-17 08:57,2025-11-17 09:15,18.0,partial overlap,Low,Cafe,Training Room
CONF_3509,P088,Meeting,Client Visit,2025-11-17 08:30,2025-11-17 09:15,2025-11-17 08:58,2025-11-17 09:20,2025-11-17 08:58,2025-11-17 09:15,17.0,partial overlap,Low,Cafe,Conference Room C
CONF_3510,P088,Requirements Analysis,Project Discussion,2025-11-21 16:00,2025-11-21 16:45,2025-11-21 16:11,2025-11-21 16:44,2025-11-21 16:11,2025-11-21 16:44,33.0,full overlap,Medium,Conference Room B,Break Room
CONF_3511,P088,One-on-One,Requirements Analysis,2025-11-18 08:45,2025-11-18 09:15,2025-11-18 08:52,2025-11-18 09:40,2025-11-18 08:52,2025-11-18 09:15,23.0,partial overlap,Low,Product Showcase,R&D Center
CONF_3512,P088,Operations Check,Code Review,2025-11-23 11:45,2025-11-23 12:30,2025-11-23 12:15,2025-11-23 13:00,2025-11-23 12:15,2025-11-23 12:30,15.0,partial overlap,Low,Remote,Online Meeting
CONF_3513,P089,One-on-One,Design Review,2025-11-14 15:15,2025-11-14 15:45,2025-11-14 15:00,2025-11-14 15:30,2025-11-14 15:15,2025-11-14 15:30,15.0,partial overlap,Low,Demo Hall,Demo Hall
CONF_3514,P089,Tech Sharing,Deployment,2025-11-19 12:00,2025-11-19 12:30,2025-11-19 11:45,2025-11-19 12:15,2025-11-19 12:00,2025-11-19 12:15,15.0,partial overlap,Low,Conference Room C,Office Area 2
CONF_3515,P089,One-on-One,Product Demo,2025-11-20 17:15,2025-11-20 18:00,2025-11-20 16:45,2025-11-20 17:30,2025-11-20 17:15,2025-11-20 17:30,15.0,partial overlap,Low,Online Meeting,Office Area 1
CONF_3516,P089,Product Demo,Training,2025-11-15 15:45,2025-11-15 16:15,2025-11-15 16:06,2025-11-15 16:22,2025-11-15 16:06,2025-11-15 16:15,9.0,partial overlap,Low,Conference Room C,Office Area 2
CONF_3517,P089,Tech Sharing,One-on-One,2025-11-18 10:45,2025-11-18 11:30,2025-11-18 11:11,2025-11-18 12:08,2025-11-18 11:11,2025-11-18 11:30,19.0,partial overlap,Low,Product Showcase,Online Meeting
CONF_3518,P089,Meeting,Project Discussion,2025-11-21 12:45,2025-11-21 13:30,2025-11-21 13:00,2025-11-21 13:45,2025-11-21 13:00,2025-11-21 13:30,30.0,partial overlap,Medium,Product Showcase,Cafe
CONF_3519,P089,Meeting,Design Review,2025-11-21 12:45,2025-11-21 13:30,2025-11-21 13:11,2025-11-21 13:38,2025-11-21 13:11,2025-11-21 13:30,19.0,partial overlap,Low,Product Showcase,Remote
CONF_3520,P089,Operations Check,Operations Check,2025-11-18 13:45,2025-11-18 14:15,2025-11-18 13:35,2025-11-18 13:54,2025-11-18 13:45,2025-11-18 13:54,9.0,partial overlap,Low,Office Area 1,Cafe
CONF_3521,P089,Operations Check,Operations Check,2025-11-23 10:45,2025-11-23 11:15,2025-11-23 11:13,2025-11-23 11:32,2025-11-23 11:13,2025-11-23 11:15,2.0,partial overlap,Low,Break Room,Office Area 2
CONF_3522,P089,Operations Check,One-on-One,2025-11-16 13:15,2025-11-16 14:00,2025-11-16 13:29,2025-11-16 13:58,2025-11-16 13:29,2025-11-16 13:58,29.0,full overlap,Low,Office Area 2,Remote
CONF_3523,P089,Requirements Analysis,Project Discussion,2025-11-21 10:30,2025-11-21 11:00,2025-11-21 10:30,2025-11-21 11:00,2025-11-21 10:30,2025-11-21 11:00,30.0,full overlap,Medium,Office Area 1,Product Showcase
CONF_3524,P089,Meeting,One-on-One,2025-11-18 11:45,2025-11-18 12:15,2025-11-18 11:11,2025-11-18 12:08,2025-11-18 11:45,2025-11-18 12:08,23.0,partial overlap,Low,Client Reception,Online Meeting
CONF_3525,P089,Project Discussion,Deployment,2025-11-21 13:00,2025-11-21 13:45,2025-11-21 13:30,2025-11-21 13:45,2025-11-21 13:30,2025-11-21 13:45,15.0,full overlap,Low,Cafe,Product Showcase
CONF_3526,P089,Project Discussion,Design Review,2025-11-21 13:00,2025-11-21 13:45,2025-11-21 13:11,2025-11-21 13:38,2025-11-21 13:11,2025-11-21 13:38,27.0,full overlap,Low,Cafe,Remote
CONF_3527,P089,Brainstorming,Operations Check,2025-11-18 13:30,2025-11-18 13:45,2025-11-18 13:35,2025-11-18 13:54,2025-11-18 13:35,2025-11-18 13:45,10.0,partial overlap,Low,Conference Room A,Cafe
CONF_3528,P089,Deployment,Design Review,2025-11-21 13:30,2025-11-21 13:45,2025-11-21 13:11,2025-11-21 13:38,2025-11-21 13:30,2025-11-21 13:38,8.0,partial overlap,Low,Product Showcase,Remote
CONF_3529,P090,Code Review,Project Discussion,2025-11-15 10:15,2025-11-15 11:00,2025-11-15 10:39,2025-11-15 10:54,2025-11-15 10:39,2025-11-15 10:54,15.0,full overlap,Low,Training Room,Conference Room B
CONF_3530,P090,Training,Client Visit,2025-11-17 15:45,2025-11-17 16:30,2025-11-17 15:36,2025-11-17 16:29,2025-11-17 15:45,2025-11-17 16:29,44.0,partial overlap,Medium,Office Area 2,Office Area 2
CONF_3531,P090,Requirements Analysis,Requirements Analysis,2025-11-12 10:00,2025-11-12 10:45,2025-11-12 10:12,2025-11-12 10:30,2025-11-12 10:12,2025-11-12 10:30,18.0,full overlap,Low,Demo Hall,Test Lab
CONF_3532,P090,Tech Sharing,Team Building,2025-11-20 16:00,2025-11-20 16:45,2025-11-20 16:00,2025-11-20 16:45,2025-11-20 16:00,2025-11-20 16:45,45.0,full overlap,Medium,Office Area 2,R&D Center
CONF_3533,P090,Tech Sharing,Tech Sharing,2025-11-20 16:00,2025-11-20 16:45,2025-11-20 16:28,2025-11-20 16:51,2025-11-20 16:28,2025-11-20 16:45,17.0,partial overlap,Low,Office Area 2,Break Room
CONF_3534,P090,Design Review,Design Review,2025-11-14 16:30,2025-11-14 17:15,2025-11-14 16:30,2025-11-14 17:00,2025-11-14 16:30,2025-11-14 17:00,30.0,full overlap,Medium,Conference Room C,Test Lab
CONF_3535,P090,Design Review,Code Review,2025-11-19 13:15,2025-11-19 13:30,2025-11-19 13:29,2025-11-19 14:02,2025-11-19 13:29,2025-11-19 13:30,1.0,partial overlap,Low,Cafe,Client Reception
CONF_3536,P090,Deployment,Brainstorming,2025-11-20 08:45,2025-11-20 09:15,2025-11-20 08:30,2025-11-20 09:00,2025-11-20 08:45,2025-11-20 09:00,15.0,partial overlap,Low,Online Meeting,Client Reception
CONF_3537,P090,Brainstorming,Design Review,2025-11-21 12:45,2025-11-21 13:15,2025-11-21 13:00,2025-11-21 13:51,2025-11-21 13:00,2025-11-21 13:15,15.0,partial overlap,Low,R&D Center,Remote
CONF_3538,P090,Brainstorming,Operations Check,2025-11-21 12:45,2025-11-21 13:15,2025-11-21 13:14,2025-11-21 13:44,2025-11-21 13:14,2025-11-21 13:15,1.0,partial overlap,Low,R&D Center,R&D Center
CONF_3539,P090,Tech Sharing,One-on-One,2025-11-21 10:30,2025-11-21 11:15,2025-11-21 10:40,2025-11-21 10:57,2025-11-21 10:40,2025-11-21 10:57,17.0,full overlap,Low,Client Reception,Office Area 1
CONF_3540,P090,Training,One-on-One,2025-11-23 08:30,2025-11-23 09:00,2025-11-23 08:45,2025-11-23 09:30,2025-11-23 08:45,2025-11-23 09:00,15.0,partial overlap,Low,Demo Hall,Break Room
CONF_3541,P090,Team Building,Tech Sharing,2025-11-20 16:00,2025-11-20 16:45,2025-11-20 16:28,2025-11-20 16:51,2025-11-20 16:28,2025-11-20 16:45,17.0,partial overlap,Low,R&D Center,Break Room
CONF_3542,P090,Design Review,Training,2025-11-17 15:00,2025-11-17 15:45,2025-11-17 15:30,2025-11-17 15:45,2025-11-17 15:30,2025-11-17 15:45,15.0,full overlap,Low,Cafe,Demo Hall
CONF_3543,P090,Design Review,Client Visit,2025-11-17 15:00,2025-11-17 15:45,2025-11-17 15:36,2025-11-17 16:29,2025-11-17 15:36,2025-11-17 15:45,9.0,partial overlap,Low,Cafe,Office Area 2
CONF_3544,P090,Meeting,Operations Check,2025-11-17 12:30,2025-11-17 13:00,2025-11-17 12:30,2025-11-17 13:00,2025-11-17 12:30,2025-11-17 13:00,30.0,full overlap,Medium,Client Reception,Break Room
CONF_3545,P090,Training,Client Visit,2025-11-17 15:30,2025-11-17 15:45,2025-11-17 15:36,2025-11-17 16:29,2025-11-17 15:36,2025-11-17 15:45,9.0,partial overlap,Low,Demo Hall,Office Area 2
CONF_3546,P090,Training,Deployment,2025-11-20 12:15,2025-11-20 13:00,2025-11-20 12:00,2025-11-20 12:45,2025-11-20 12:15,2025-11-20 12:45,30.0,partial overlap,Medium,Break Room,Online Meeting
CONF_3547,P091,Testing Acceptance,Brainstorming,2025-11-15 13:15,2025-11-15 13:45,2025-11-15 13:41,2025-11-15 14:09,2025-11-15 13:41,2025-11-15 13:45,4.0,partial overlap,Low,Cafe,Conference Room C
CONF_3548,P091,Requirements Analysis,Brainstorming,2025-11-17 18:30,2025-11-17 19:15,2025-11-17 18:50,2025-11-17 19:12,2025-11-17 18:50,2025-11-17 19:12,22.0,full overlap,Low,Client Reception,Client Reception
CONF_3549,P091,Design Review,Team Building,2025-11-14 09:00,2025-11-14 09:30,2025-11-14 09:15,2025-11-14 09:48,2025-11-14 09:15,2025-11-14 09:30,15.0,partial overlap,Low,Break Room,R&D Center
CONF_3550,P091,Product Demo,Code Review,2025-11-17 15:45,2025-11-17 16:15,2025-11-17 16:00,2025-11-17 16:45,2025-11-17 16:00,2025-11-17 16:15,15.0,partial overlap,Low,Office Area 1,R&D Center
CONF_3551,P091,Tech Sharing,Operations Check,2025-11-18 13:30,2025-11-18 14:00,2025-11-18 13:15,2025-11-18 14:00,2025-11-18 13:30,2025-11-18 14:00,30.0,full overlap,Medium,Break Room,Conference Room B
CONF_3552,P091,Project Discussion,Project Discussion,2025-11-19 13:45,2025-11-19 14:00,2025-11-19 13:15,2025-11-19 14:00,2025-11-19 13:45,2025-11-19 14:00,15.0,full overlap,Low,Conference Room B,Demo Hall
CONF_3553,P091,Brainstorming,Team Building,2025-11-18 11:15,2025-11-18 12:00,2025-11-18 11:37,2025-11-18 12:13,2025-11-18 11:37,2025-11-18 12:00,23.0,partial overlap,Low,Conference Room B,Conference Room C
CONF_3554,P091,Testing Acceptance,Meeting,2025-11-16 08:00,2025-11-16 08:30,2025-11-16 08:27,2025-11-16 09:10,2025-11-16 08:27,2025-11-16 08:30,3.0,partial overlap,Low,Product Showcase,Break Room
CONF_3555,P091,Code Review,Meeting,2025-11-15 10:00,2025-11-15 10:30,2025-11-15 10:00,2025-11-15 10:45,2025-11-15 10:00,2025-11-15 10:30,30.0,full overlap,Medium,Training Room,Conference Room A
CONF_3556,P091,Tech Sharing,Requirements Analysis,2025-11-20 12:30,2025-11-20 13:15,2025-11-20 12:43,2025-11-20 13:06,2025-11-20 12:43,2025-11-20 13:06,23.0,full overlap,Low,Cafe,Online Meeting
CONF_3557,P091,Training,Design Review,2025-11-20 14:30,2025-11-20 15:00,2025-11-20 14:30,2025-11-20 14:45,2025-11-20 14:30,2025-11-20 14:45,15.0,full overlap,Low,Conference Room C,Break Room
CONF_3558,P091,Client Visit,Product Demo,2025-11-19 10:45,2025-11-19 11:30,2025-11-19 11:15,2025-11-19 11:30,2025-11-19 11:15,2025-11-19 11:30,15.0,full overlap,Low,Conference Room B,Conference Room B
CONF_3559,P092,Testing Acceptance,Requirements Analysis,2025-11-14 15:30,2025-11-14 16:15,2025-11-14 15:45,2025-11-14 16:30,2025-11-14 15:45,2025-11-14 16:15,30.0,partial overlap,Medium,Training Room,Cafe
CONF_3560,P092,Operations Check,Testing Acceptance,2025-11-20 08:00,2025-11-20 08:45,2025-11-20 08:10,2025-11-20 08:29,2025-11-20 08:10,2025-11-20 08:29,19.0,full overlap,Low,Break Room,Product Showcase
CONF_3561,P092,Client Visit,Project Discussion,2025-11-13 11:30,2025-11-13 12:00,2025-11-13 11:35,2025-11-13 12:12,2025-11-13 11:35,2025-11-13 12:00,25.0,partial overlap,Low,Training Room,Conference Room C
CONF_3562,P092,Client Visit,Project Discussion,2025-11-13 11:30,2025-11-13 12:00,2025-11-13 11:39,2025-11-13 12:14,2025-11-13 11:39,2025-11-13 12:00,21.0,partial overlap,Low,Training Room,Product Showcase
CONF_3563,P092,One-on-One,Tech Sharing,2025-11-18 11:00,2025-11-18 11:30,2025-11-18 11:15,2025-11-18 12:00,2025-11-18 11:15,2025-11-18 11:30,15.0,partial overlap,Low,Conference Room B,Office Area 1
CONF_3564,P092,Training,One-on-One,2025-11-21 17:30,2025-11-21 18:00,2025-11-21 17:56,2025-11-21 18:34,2025-11-21 17:56,2025-11-21 18:00,4.0,partial overlap,Low,Office Area 1,Cafe
CONF_3565,P092,Requirements Analysis,Code Review,2025-11-16 10:45,2025-11-16 11:30,2025-11-16 11:10,2025-11-16 11:52,2025-11-16 11:10,2025-11-16 11:30,20.0,partial overlap,Low,Office Area 1,R&D Center
CONF_3566,P092,Meeting,Operations Check,2025-11-19 16:15,2025-11-19 16:30,2025-11-19 16:15,2025-11-19 16:30,2025-11-19 16:15,2025-11-19 16:30,15.0,full overlap,Low,Break Room,Cafe
CONF_3567,P092,Client Visit,Testing Acceptance,2025-11-17 13:30,2025-11-17 14:15,2025-11-17 14:00,2025-11-17 14:17,2025-11-17 14:00,2025-11-17 14:15,15.0,partial overlap,Low,Conference Room B,Break Room
CONF_3568,P092,Testing Acceptance,One-on-One,2025-11-21 18:30,2025-11-21 19:00,2025-11-21 17:56,2025-11-21 18:34,2025-11-21 18:30,2025-11-21 18:34,4.0,partial overlap,Low,Cafe,Cafe
CONF_3569,P092,Project Discussion,Project Discussion,2025-11-19 13:15,2025-11-19 14:00,2025-11-19 13:15,2025-11-19 13:45,2025-11-19 13:15,2025-11-19 13:45,30.0,full overlap,Medium,Online Meeting,R&D Center
CONF_3570,P092,Client Visit,Team Building,2025-11-25 15:15,2025-11-25 15:45,2025-11-25 15:29,2025-11-25 16:13,2025-11-25 15:29,2025-11-25 15:45,16.0,partial overlap,Low,Remote,Test Lab
